id_componente,anio,mes,ftes
417,2022,5,0.892
418,2022,5,1.7295
419,2022,5,2.7989
420,2022,5,0
421,2022,5,4.6904
424,2022,5,1.1063
425,2022,5,0
426,2022,5,1.2895
428,2022,5,0.0357
429,2022,5,2.511
430,2022,5,0.4161
431,2022,5,0
432,2022,5,0.3586
434,2022,5,0.2258
435,2022,5,0.003
436,2022,5,0.8951
437,2022,5,2.3062
438,2022,5,2.4079
439,2022,5,0.1887
441,2022,5,2.481
442,2022,5,0.014
443,2022,5,2.308
445,2022,5,0.098
446,2022,5,0
447,2022,5,0.4669
448,2022,5,0.7361
449,2022,5,0.6271
450,2022,5,1.525
452,2022,5,0.0496
455,2022,5,0
456,2022,5,0.0759
460,2022,5,0.0385
461,2022,5,0.0403
462,2022,5,0.1074
463,2022,5,0.105
464,2022,5,0.712
465,2022,5,0.7563
466,2022,5,0.077
467,2022,5,1.767
468,2022,5,0.1162
469,2022,5,1.1909
470,2022,5,0.3529
471,2022,5,0
472,2022,5,0.6251
473,2022,5,0.1564
474,2022,5,0
475,2022,5,2.9524
476,2022,5,0.0402
478,2022,5,4.8484
479,2022,5,0
480,2022,5,0
481,2022,5,0.5447
482,2022,5,0
483,2022,5,0
484,2022,5,16.662
485,2022,5,0
486,2022,5,0.0315
488,2022,5,0
489,2022,5,0.4295
490,2022,5,0
491,2022,5,6.5813
492,2022,5,0.0076
493,2022,5,1.0096
494,2022,5,0.1341
495,2022,5,0.7552
496,2022,5,14.3886
497,2022,5,0.9178
498,2022,5,0
499,2022,5,0
500,2022,5,37.6573
501,2022,5,5.9592
502,2022,5,0.7451
503,2022,5,0.3419
507,2022,5,1.204
508,2022,5,25.9354
509,2022,5,2.2212
510,2022,5,0.8387
511,2022,5,12.9638
512,2022,5,0.1507
513,2022,5,0
514,2022,5,0.4879
515,2022,5,0
516,2022,5,1.029
517,2022,5,0
518,2022,5,0.0833
520,2022,5,0.9495
521,2022,5,0.2264
522,2022,5,0
523,2022,5,0
525,2022,5,0
526,2022,5,1.4986
527,2022,5,0.8573
528,2022,5,0.0432
529,2022,5,0.5426
530,2022,5,0
531,2022,5,0.3063
533,2022,5,0.2109
534,2022,5,0.0537
536,2022,5,0.2232
537,2022,5,0
539,2022,5,4.0687
540,2022,5,16.1134
542,2022,5,10.779
543,2022,5,0.0416
2,2022,6,0.0855
3,2022,6,1.8199
4,2022,6,0.3398
5,2022,6,1.3784
17,2022,6,0.2808
18,2022,6,3.243
20,2022,6,0.4162
22,2022,6,2.8309
24,2022,6,5.1078
25,2022,6,0.036
28,2022,6,15.0365
30,2022,6,0.8608
31,2022,6,0.3228
33,2022,6,2.5245
34,2022,6,0.5098
43,2022,6,0.8585
45,2022,6,1.9567
46,2022,6,0
49,2022,6,1.2164
50,2022,6,3.1357
52,2022,6,0.4632
66,2022,6,0.0802
69,2022,6,0.9392
73,2022,6,2.1875
74,2022,6,1.7979
76,2022,6,2.0221
77,2022,6,0.3382
79,2022,6,0
80,2022,6,4.775
82,2022,6,3.7169
84,2022,6,3.8713
85,2022,6,0
88,2022,6,0.2058
89,2022,6,0
90,2022,6,0
91,2022,6,41.514
92,2022,6,0.5395
93,2022,6,5.842
95,2022,6,0
96,2022,6,2.1029
99,2022,6,0
100,2022,6,0
104,2022,6,2.2629
105,2022,6,4.4897
108,2022,6,1.0147
112,2022,6,0.8272
113,2022,6,0.2385
114,2022,6,0.1618
116,2022,6,21.928
119,2022,6,0
122,2022,6,11.9485
125,2022,6,0.0025
136,2022,6,1.068
137,2022,6,1.6945
138,2022,6,1.4206
139,2022,6,1.6765
142,2022,6,2.4547
145,2022,6,0.0588
149,2022,6,1.7088
151,2022,6,0.0066
152,2022,6,1.7941
155,2022,6,0.8662
169,2022,6,0
170,2022,6,1.8274
177,2022,6,4.9412
178,2022,6,1.1029
204,2022,6,0.0741
206,2022,6,0.0516
212,2022,6,0.7438
216,2022,6,0.1402
218,2022,6,0
226,2022,6,0.9083
227,2022,6,0
228,2022,6,0.0552
229,2022,6,19.3232
233,2022,6,0.1384
258,2022,6,0
263,2022,6,1.3875
269,2022,6,0
270,2022,6,0
271,2022,6,0
272,2022,6,0
274,2022,6,4.5424
275,2022,6,0.1838
279,2022,6,0
280,2022,6,0.0277
281,2022,6,0
282,2022,6,3.3329
283,2022,6,0.1395
286,2022,6,0
287,2022,6,0
290,2022,6,6.2071
296,2022,6,0.0002
297,2022,6,0.0017
298,2022,6,1.8875
304,2022,6,0.9827
307,2022,6,0
311,2022,6,8.0038
314,2022,6,0.0309
315,2022,6,0.1397
316,2022,6,9.7983
317,2022,6,3.3205
319,2022,6,0.4056
320,2022,6,14.2353
321,2022,6,3.129
323,2022,6,3.7916
326,2022,6,0
329,2022,6,0
330,2022,6,0.8019
332,2022,6,0.6316
333,2022,6,2.8536
335,2022,6,0.6218
336,2022,6,1.4036
340,2022,6,7.2298
342,2022,6,1.1836
346,2022,6,0.1728
347,2022,6,0.1366
348,2022,6,0.5016
350,2022,6,0
352,2022,6,2.957
354,2022,6,0
355,2022,6,0
356,2022,6,0.0637
363,2022,6,0.4923
364,2022,6,0
365,2022,6,0.2526
366,2022,6,0.832
367,2022,6,0
369,2022,6,0
370,2022,6,0
371,2022,6,0
372,2022,6,0
373,2022,6,0
374,2022,6,0
375,2022,6,0
376,2022,6,0
377,2022,6,0.0439
379,2022,6,0.2647
382,2022,6,1.941
383,2022,6,0
384,2022,6,0.0005
385,2022,6,0
386,2022,6,0.4598
388,2022,6,0.0308
389,2022,6,2.531
390,2022,6,0.4703
391,2022,6,0.5884
392,2022,6,0.0132
393,2022,6,2.0757
394,2022,6,0.6397
395,2022,6,0.1812
396,2022,6,2.8532
399,2022,6,0
401,2022,6,3.6173
402,2022,6,2.54
403,2022,6,0.018
404,2022,6,0
406,2022,6,0.0001
407,2022,6,0.0001
408,2022,6,0.0004
409,2022,6,0.201
410,2022,6,1.5031
411,2022,6,2.011
412,2022,6,0
415,2022,6,5.4204
416,2022,6,0
417,2022,6,0.8661
418,2022,6,1.838
419,2022,6,2.9932
420,2022,6,0
421,2022,6,5.1535
424,2022,6,0.1126
425,2022,6,0
426,2022,6,1.514
428,2022,6,0.0563
429,2022,6,2.6389
430,2022,6,0.0331
431,2022,6,0
432,2022,6,0.2984
434,2022,6,0.2996
435,2022,6,0
436,2022,6,0.9172
437,2022,6,2.6124
438,2022,6,3.9886
439,2022,6,0.1857
441,2022,6,2.5165
442,2022,6,0.0118
443,2022,6,2.6623
445,2022,6,0.0832
446,2022,6,0
447,2022,6,0.4154
448,2022,6,0.8527
449,2022,6,0.6747
450,2022,6,1.2461
452,2022,6,0.0692
455,2022,6,0
456,2022,6,0.0588
460,2022,6,0.0313
461,2022,6,0.0331
462,2022,6,0.0784
463,2022,6,0.0686
464,2022,6,0.6838
465,2022,6,0.7831
466,2022,6,0.0662
467,2022,6,0.9725
468,2022,6,0.1452
469,2022,6,0
470,2022,6,0.3581
471,2022,6,0
472,2022,6,0.7549
473,2022,6,0.1348
474,2022,6,0
475,2022,6,2.8775
476,2022,6,0.0322
478,2022,6,5.9121
479,2022,6,0
480,2022,6,0
481,2022,6,0.3154
482,2022,6,0
483,2022,6,0
484,2022,6,20.337
485,2022,6,0
486,2022,6,0.0362
488,2022,6,0
489,2022,6,0.026
490,2022,6,0
491,2022,6,6.9767
492,2022,6,0.0018
493,2022,6,0.0624
494,2022,6,0.0706
495,2022,6,0.6582
496,2022,6,18.2354
497,2022,6,0.983
498,2022,6,0
499,2022,6,0
500,2022,6,24.3415
501,2022,6,4.8656
502,2022,6,0.4569
503,2022,6,0.2906
507,2022,6,0.8719
508,2022,6,22.3519
509,2022,6,2.3629
510,2022,6,0.8693
511,2022,6,11.3019
512,2022,6,0.1266
513,2022,6,0.0277
514,2022,6,1.0214
515,2022,6,0
516,2022,6,0.1406
517,2022,6,0
518,2022,6,0.2364
520,2022,6,0.9179
521,2022,6,0.3563
522,2022,6,0
523,2022,6,0
525,2022,6,0
526,2022,6,1.3079
527,2022,6,0.3161
528,2022,6,0.0061
529,2022,6,0.6704
530,2022,6,0
531,2022,6,0.2545
533,2022,6,0.1555
534,2022,6,0.0711
536,2022,6,0.2131
537,2022,6,0
539,2022,6,3.8103
540,2022,6,7.6618
542,2022,6,0.0016
543,2022,6,0.139
546,2022,6,0.2614
2,2022,7,0.1272
3,2022,7,1.1687
4,2022,7,0.3366
5,2022,7,0.9085
17,2022,7,0.3104
18,2022,7,3.8694
20,2022,7,0.6636
22,2022,7,3.0328
24,2022,7,4.2565
25,2022,7,0.1353
28,2022,7,16.4232
30,2022,7,1.0511
31,2022,7,0.3558
33,2022,7,2.1092
34,2022,7,0.8049
43,2022,7,2.084
45,2022,7,1.8641
46,2022,7,0.0041
49,2022,7,1.1036
50,2022,7,2.1014
52,2022,7,0.4025
66,2022,7,0.0922
69,2022,7,1.6509
73,2022,7,0.5986
74,2022,7,4.1989
76,2022,7,1.9156
77,2022,7,0.3173
79,2022,7,0
80,2022,7,7.2817
82,2022,7,3.679
84,2022,7,2.3678
85,2022,7,0
88,2022,7,0.7617
89,2022,7,0
90,2022,7,0
91,2022,7,53.454
92,2022,7,0.4497
93,2022,7,6.2023
95,2022,7,0.0001
96,2022,7,3.2043
99,2022,7,0
100,2022,7,0
104,2022,7,2.34
105,2022,7,4.4441
108,2022,7,1.0449
112,2022,7,0.2902
113,2022,7,0.2448
114,2022,7,0.169
116,2022,7,24.0465
119,2022,7,0
122,2022,7,12.5646
125,2022,7,0.007
136,2022,7,0.178
137,2022,7,0.999
138,2022,7,1.0503
139,2022,7,1.3003
142,2022,7,0.1298
145,2022,7,0.0619
149,2022,7,1.4489
151,2022,7,0.0043
152,2022,7,2.1115
155,2022,7,0.8539
169,2022,7,0.0013
170,2022,7,1.4117
177,2022,7,3.9707
178,2022,7,1.219
204,2022,7,0.1611
206,2022,7,0
212,2022,7,0.568
216,2022,7,0.2239
218,2022,7,0
226,2022,7,0.5008
227,2022,7,0
228,2022,7,0.048
229,2022,7,20.0311
233,2022,7,0.0526
258,2022,7,0
263,2022,7,1.5472
269,2022,7,0
270,2022,7,0
271,2022,7,0
272,2022,7,0
274,2022,7,4.3042
275,2022,7,0.1858
279,2022,7,0.5844
280,2022,7,0.0303
281,2022,7,0
282,2022,7,2.812
283,2022,7,0.2161
286,2022,7,0
287,2022,7,0
290,2022,7,4.9804
296,2022,7,0
297,2022,7,0.0009
298,2022,7,1.7461
304,2022,7,0.9442
307,2022,7,0
311,2022,7,8.5759
314,2022,7,0.0015
315,2022,7,0.4528
316,2022,7,7.0379
317,2022,7,1.234
319,2022,7,0.5407
320,2022,7,17.7368
321,2022,7,3.8305
323,2022,7,6.1681
326,2022,7,0
329,2022,7,0
330,2022,7,0.7175
332,2022,7,0.672
333,2022,7,5.0533
335,2022,7,0.6606
336,2022,7,0.9652
340,2022,7,7.6187
342,2022,7,2.4733
346,2022,7,0.1734
347,2022,7,0.2528
348,2022,7,0.3578
350,2022,7,0
352,2022,7,2.1234
354,2022,7,0
355,2022,7,0
356,2022,7,0.0593
363,2022,7,0.3606
364,2022,7,0
365,2022,7,0
366,2022,7,0.5206
367,2022,7,0
369,2022,7,0
370,2022,7,0.0009
371,2022,7,0.3537
372,2022,7,0
373,2022,7,0
374,2022,7,0
375,2022,7,0
376,2022,7,0
377,2022,7,0.1016
379,2022,7,0.2941
382,2022,7,4.3544
383,2022,7,0
384,2022,7,0
385,2022,7,0
386,2022,7,0.5059
388,2022,7,0.0422
389,2022,7,2.8066
390,2022,7,0.5281
391,2022,7,0.4821
392,2022,7,0
393,2022,7,1.124
394,2022,7,0.1084
395,2022,7,0.1426
396,2022,7,1.7534
399,2022,7,0
401,2022,7,4.1185
402,2022,7,2.9528
403,2022,7,0.036
404,2022,7,0
406,2022,7,0.0001
407,2022,7,0.0002
408,2022,7,0.0003
409,2022,7,0.2296
410,2022,7,2.1104
411,2022,7,2.7012
412,2022,7,0
415,2022,7,15.6801
416,2022,7,0
417,2022,7,0
418,2022,7,1.9023
419,2022,7,2.9666
420,2022,7,0
421,2022,7,5.6228
424,2022,7,0.0202
425,2022,7,0
426,2022,7,1.5356
428,2022,7,0.0375
429,2022,7,2.7629
430,2022,7,0.0355
431,2022,7,0
432,2022,7,0.3295
434,2022,7,0.0929
435,2022,7,0
436,2022,7,0.894
437,2022,7,2.782
438,2022,7,2.6769
439,2022,7,0.1064
441,2022,7,2.4272
442,2022,7,0.0627
443,2022,7,3.228
445,2022,7,0.0767
446,2022,7,0
447,2022,7,0.4405
448,2022,7,0.8028
449,2022,7,0.8149
450,2022,7,1.4301
452,2022,7,0.0571
455,2022,7,0
456,2022,7,0.0436
460,2022,7,0.0329
461,2022,7,0.0329
462,2022,7,0.08
463,2022,7,0.0774
464,2022,7,0.6656
465,2022,7,0.7314
466,2022,7,0.0658
467,2022,7,1.7731
468,2022,7,0.177
469,2022,7,0
470,2022,7,0.2307
471,2022,7,0
472,2022,7,0.7361
473,2022,7,0.1161
474,2022,7,0
475,2022,7,2.7298
476,2022,7,0.031
478,2022,7,2.6166
479,2022,7,0.0185
480,2022,7,0
481,2022,7,0.3658
482,2022,7,0
483,2022,7,0
484,2022,7,19.9258
485,2022,7,0.0029
486,2022,7,0.0641
488,2022,7,0
489,2022,7,0.0004
490,2022,7,0
491,2022,7,7.2778
492,2022,7,0.0006
493,2022,7,0
494,2022,7,0.0321
495,2022,7,0.4655
496,2022,7,7.0742
497,2022,7,1.0252
498,2022,7,0
499,2022,7,0.1291
500,2022,7,17.8259
501,2022,7,4.9395
502,2022,7,0.8937
503,2022,7,0.2738
507,2022,7,1.1965
508,2022,7,27.5325
509,2022,7,2.5484
510,2022,7,0.852
511,2022,7,11.6385
512,2022,7,0.1031
513,2022,7,0.082
514,2022,7,0.4673
515,2022,7,0
516,2022,7,0.0326
517,2022,7,0
518,2022,7,0.4149
520,2022,7,0.9217
521,2022,7,0.3219
522,2022,7,0.0005
523,2022,7,0
525,2022,7,0
526,2022,7,1.5976
527,2022,7,0.2483
528,2022,7,0
529,2022,7,0.9027
530,2022,7,0
531,2022,7,0.1916
533,2022,7,0.2013
534,2022,7,0.0619
536,2022,7,0.2083
537,2022,7,0
539,2022,7,5.9795
540,2022,7,12.3839
542,2022,7,10.319
543,2022,7,0.2605
546,2022,7,4.8103
548,2022,7,0.7795
2,2022,8,0.0399
3,2022,8,1.1564
4,2022,8,0.3436
5,2022,8,0.3786
17,2022,8,0.3408
18,2022,8,6.269
20,2022,8,0
22,2022,8,3.0525
24,2022,8,4.8877
25,2022,8,0.4449
28,2022,8,16.3902
30,2022,8,0.7738
31,2022,8,0.3922
33,2022,8,6.9561
34,2022,8,0.664
43,2022,8,1.0043
45,2022,8,1.431
46,2022,8,0.0294
49,2022,8,0
50,2022,8,2.9264
52,2022,8,0.4278
66,2022,8,0.1647
69,2022,8,1.6876
73,2022,8,0.5103
74,2022,8,3.8836
76,2022,8,2.1122
77,2022,8,0.3944
79,2022,8,0
80,2022,8,4.5775
82,2022,8,3.4303
84,2022,8,2.2683
85,2022,8,0
88,2022,8,0.2546
89,2022,8,0
90,2022,8,0
91,2022,8,61.7584
92,2022,8,0.5025
93,2022,8,4.6045
95,2022,8,0.0002
96,2022,8,3.0147
99,2022,8,0
100,2022,8,0
104,2022,8,2.4573
105,2022,8,4.4348
108,2022,8,0.3409
112,2022,8,0
113,2022,8,0.2109
114,2022,8,0.1638
116,2022,8,26.3383
119,2022,8,0
122,2022,8,16.1805
125,2022,8,0.0014
136,2022,8,0.7837
137,2022,8,0.9465
138,2022,8,1.3095
139,2022,8,1.6043
142,2022,8,0
145,2022,8,0
149,2022,8,1.6277
151,2022,8,0.0043
152,2022,8,1.5749
155,2022,8,0.7907
169,2022,8,0.0011
170,2022,8,2.2052
177,2022,8,3.4548
178,2022,8,1.4205
204,2022,8,0.1378
206,2022,8,0
212,2022,8,0.5266
216,2022,8,0.0958
218,2022,8,0
226,2022,8,0.6684
227,2022,8,0
228,2022,8,0.0621
229,2022,8,11.9196
233,2022,8,0.0978
258,2022,8,0.0167
263,2022,8,1.6324
269,2022,8,0
270,2022,8,0
271,2022,8,0
272,2022,8,0
274,2022,8,3.6815
275,2022,8,0.1738
279,2022,8,0.5064
280,2022,8,0.0104
281,2022,8,0.0019
282,2022,8,3.5598
283,2022,8,0.2344
286,2022,8,0
287,2022,8,0
290,2022,8,6.0803
296,2022,8,0
297,2022,8,0.0029
298,2022,8,2.8911
304,2022,8,0.6792
307,2022,8,0
311,2022,8,8.2484
314,2022,8,0.0147
315,2022,8,0.2573
316,2022,8,2.5145
317,2022,8,1.0762
319,2022,8,0.4768
320,2022,8,19.9118
321,2022,8,3.3894
323,2022,8,3.0264
326,2022,8,0
329,2022,8,0
330,2022,8,0.7748
332,2022,8,0.6497
333,2022,8,0.8134
335,2022,8,0.7402
336,2022,8,1.0562
340,2022,8,7.764
342,2022,8,1.0519
346,2022,8,0.1521
347,2022,8,0.0139
348,2022,8,0.3017
350,2022,8,0
352,2022,8,1.9835
354,2022,8,0
355,2022,8,0
356,2022,8,0.0624
363,2022,8,0.3453
364,2022,8,0
365,2022,8,0
366,2022,8,0.5218
367,2022,8,0
369,2022,8,0
370,2022,8,0.0007
371,2022,8,0.0481
372,2022,8,0.0003
373,2022,8,0
374,2022,8,0
375,2022,8,0
376,2022,8,0.0001
377,2022,8,0.0318
379,2022,8,0.1989
382,2022,8,3.2915
383,2022,8,0
384,2022,8,0
385,2022,8,0
386,2022,8,0.3243
388,2022,8,0.0294
389,2022,8,2.6168
390,2022,8,0.3387
391,2022,8,0.4245
392,2022,8,0
393,2022,8,0.893
394,2022,8,0.1471
395,2022,8,0.2176
396,2022,8,4.4699
399,2022,8,0
401,2022,8,3.4763
402,2022,8,2.7557
403,2022,8,0.0247
404,2022,8,0
406,2022,8,0.0001
407,2022,8,0.0002
408,2022,8,0.0005
409,2022,8,0.2161
410,2022,8,1.4823
411,2022,8,2.9657
412,2022,8,0
415,2022,8,15.9240824
416,2022,8,0
417,2022,8,0.0006
418,2022,8,1.749
419,2022,8,2.9621
420,2022,8,0
421,2022,8,4.7951
424,2022,8,1.2261
425,2022,8,0
426,2022,8,1.8353
428,2022,8,0.0441
429,2022,8,2.6794
430,2022,8,0.0557
431,2022,8,0
432,2022,8,0.3118
434,2022,8,0
435,2022,8,0
436,2022,8,0.9164
437,2022,8,2.8277
438,2022,8,2.6036
439,2022,8,0.1501
441,2022,8,2.6781
442,2022,8,0.0229
443,2022,8,2.8668
445,2022,8,0.2147
446,2022,8,0
447,2022,8,0.4161
448,2022,8,1.0902
449,2022,8,0.7721
450,2022,8,2.5539
452,2022,8,0.0902
455,2022,8,0
456,2022,8,0.0406
460,2022,8,0.0351
461,2022,8,0.0351
462,2022,8,0.107
463,2022,8,0.0602
464,2022,8,0.7019
465,2022,8,0.7186
466,2022,8,0.0702
467,2022,8,1.7764
468,2022,8,0.098
469,2022,8,0
470,2022,8,0.2248
471,2022,8,0
472,2022,8,0.736
473,2022,8,0.1426
474,2022,8,0
475,2022,8,2.849
476,2022,8,0.053
478,2022,8,2.3147
479,2022,8,0
480,2022,8,0
481,2022,8,0.3062
482,2022,8,0
483,2022,8,0
484,2022,8,22.2805
485,2022,8,0.0025
486,2022,8,0.0368
488,2022,8,0
489,2022,8,0
490,2022,8,0
491,2022,8,7.1416
492,2022,8,0.0011
493,2022,8,0
494,2022,8,0.2663
495,2022,8,0.4619
496,2022,8,13.4374
497,2022,8,0.9631
498,2022,8,0
499,2022,8,1.3764
500,2022,8,14.6934
501,2022,8,5.0007
502,2022,8,0.6497
503,2022,8,0.3219
507,2022,8,0.4117
508,2022,8,27.956
509,2022,8,1.9922
510,2022,8,0.8773
511,2022,8,9.1431
512,2022,8,0.1421
513,2022,8,0.0427
514,2022,8,0.6219
515,2022,8,0.6207
516,2022,8,1.13
517,2022,8,0
518,2022,8,0.3713
520,2022,8,0.869
521,2022,8,0.2706
522,2022,8,0.0236
523,2022,8,0
525,2022,8,0.0038
526,2022,8,1.6622
527,2022,8,0.2034
528,2022,8,0
529,2022,8,0.9582
530,2022,8,0
531,2022,8,0.1757
533,2022,8,0.1241
534,2022,8,0.0557
536,2022,8,0.183
537,2022,8,0
539,2022,8,3.804
540,2022,8,0
542,2022,8,10.7543
543,2022,8,0.4268
546,2022,8,5.496
548,2022,8,0.6546
549,2022,8,0.0566
550,2022,8,0
552,2022,8,0
2,2022,9,0.0726
3,2022,9,0.9659
4,2022,9,0.3219
5,2022,9,0
17,2022,9,0.2923
18,2022,9,2.1834
20,2022,9,0
22,2022,9,2.8753
24,2022,9,4.4932
25,2022,9,0.4624
28,2022,9,11.8144
30,2022,9,1.3509
31,2022,9,0.445
33,2022,9,1.8173
34,2022,9,0.6239
43,2022,9,1.7162
45,2022,9,1.5682
46,2022,9,0.0762
49,2022,9,0.0074
50,2022,9,2.7527
52,2022,9,0.4679
66,2022,9,0.1562
69,2022,9,0.4086
73,2022,9,0.4013
74,2022,9,30.5849
76,2022,9,2.4465
77,2022,9,0.3342
79,2022,9,0
80,2022,9,3.1838
82,2022,9,3.3813
84,2022,9,1.7447
85,2022,9,0.0001
88,2022,9,0.1446
89,2022,9,0
90,2022,9,0
91,2022,9,59.2608
92,2022,9,0.861
93,2022,9,4.1746
95,2022,9,0
96,2022,9,1.9853
99,2022,9,0
100,2022,9,0
104,2022,9,2.1846
105,2022,9,4.9302
108,2022,9,0.0802
112,2022,9,0
113,2022,9,0.1615
114,2022,9,0.1326
116,2022,9,22.2277
119,2022,9,0
122,2022,9,31.2891
125,2022,9,0.0008
136,2022,9,1.9301
137,2022,9,0.164
138,2022,9,1.3128
139,2022,9,1.6043
142,2022,9,0
145,2022,9,0
149,2022,9,0.9525
151,2022,9,0.005
152,2022,9,2.012
155,2022,9,0.693
169,2022,9,0.035
170,2022,9,1.3802
177,2022,9,2.6783
178,2022,9,1.3035
204,2022,9,0.2075
206,2022,9,0
212,2022,9,0.5078
216,2022,9,0.0989
218,2022,9,0
226,2022,9,1.4155
227,2022,9,0
228,2022,9,0.0528
229,2022,9,16.6962
233,2022,9,0.3544
258,2022,9,0.1671
263,2022,9,1.4646
269,2022,9,0
270,2022,9,0
271,2022,9,0
272,2022,9,0
274,2022,9,3.4344
275,2022,9,0.1738
279,2022,9,0.4295
280,2022,9,0
281,2022,9,0
282,2022,9,3.2923
283,2022,9,0.1701
286,2022,9,0
287,2022,9,0
290,2022,9,6.5239
296,2022,9,0.0006
297,2022,9,0.0011
298,2022,9,2.9077
304,2022,9,0.9092
307,2022,9,0
311,2022,9,9.5869
314,2022,9,0.008
315,2022,9,0.3342
316,2022,9,4.4563
317,2022,9,1.0271
319,2022,9,0.5153
320,2022,9,17.5989
321,2022,9,2.7289
323,2022,9,2.2158
326,2022,9,0
329,2022,9,0
330,2022,9,0.661
332,2022,9,0.9071
333,2022,9,1.0852
335,2022,9,0.401
336,2022,9,0.8565
340,2022,9,7.6527
342,2022,9,0.9723
346,2022,9,0.1354
347,2022,9,0.0039
348,2022,9,0.4464
350,2022,9,0
352,2022,9,3.0177
354,2022,9,0
355,2022,9,0
356,2022,9,0.0602
363,2022,9,0.3046
364,2022,9,0
365,2022,9,0
366,2022,9,0.447
367,2022,9,0
369,2022,9,0
370,2022,9,0.0004
371,2022,9,0.0483
372,2022,9,0.0002
373,2022,9,0.0001
374,2022,9,0.0001
375,2022,9,0.001
376,2022,9,0.0002
377,2022,9,0.0047
379,2022,9,0.2991
382,2022,9,2.9701
383,2022,9,0
384,2022,9,0
385,2022,9,0
386,2022,9,0.319
388,2022,9,0.0245
389,2022,9,2.3091
390,2022,9,0.3918
391,2022,9,0.4112
392,2022,9,0
393,2022,9,0.9558
394,2022,9,0.244
395,2022,9,0.1759
396,2022,9,4.8821
399,2022,9,0
401,2022,9,5.8717
402,2022,9,0.7165
403,2022,9,0
404,2022,9,0
406,2022,9,0.0001
407,2022,9,0.0001
408,2022,9,0.0004
409,2022,9,0.1927
410,2022,9,1.6399
411,2022,9,3.721
412,2022,9,0
415,2022,9,7.111
416,2022,9,0
417,2022,9,0.4867
418,2022,9,1.6587
419,2022,9,2.2323
420,2022,9,0
421,2022,9,1.168
424,2022,9,2.491
425,2022,9,0.2457
426,2022,9,1.3954
428,2022,9,0.0648
429,2022,9,2.5356
430,2022,9,0
431,2022,9,0
432,2022,9,0.2283
434,2022,9,0
435,2022,9,0
436,2022,9,0.8049
437,2022,9,3.0403
438,2022,9,1.9121
439,2022,9,0.1559
441,2022,9,2.6044
442,2022,9,0
443,2022,9,2.148
445,2022,9,0.2748
446,2022,9,0
447,2022,9,0.7281
448,2022,9,1.0193
449,2022,9,0.9623
450,2022,9,2.5246
452,2022,9,0.046
455,2022,9,0
456,2022,9,0.0479
460,2022,9,0.0368
461,2022,9,0.0401
462,2022,9,0.1248
463,2022,9,0.0022
464,2022,9,0.7175
465,2022,9,0.7821
466,2022,9,0.0769
467,2022,9,1.7499
468,2022,9,0.066
469,2022,9,0
470,2022,9,0.2692
471,2022,9,0
472,2022,9,0.6734
473,2022,9,0.1292
474,2022,9,0
475,2022,9,2.5562
476,2022,9,0.0449
478,2022,9,0.7651
479,2022,9,0
480,2022,9,0
481,2022,9,0.2673
482,2022,9,0
483,2022,9,0.0017
484,2022,9,20.0735
485,2022,9,0.0044
486,2022,9,0.0568
488,2022,9,0
489,2022,9,0
490,2022,9,0
491,2022,9,7.1063
492,2022,9,0.0011
493,2022,9,0
494,2022,9,0.2424
495,2022,9,0.5054
496,2022,9,9.1411
497,2022,9,1.0145
498,2022,9,0
499,2022,9,1.2175
500,2022,9,18.378
501,2022,9,5.0965
502,2022,9,0.6899
503,2022,9,0.5172
507,2022,9,0.7982
508,2022,9,28.7039
509,2022,9,1.9827
510,2022,9,0.7792
511,2022,9,9.7687
512,2022,9,0.1172
513,2022,9,0.0281
514,2022,9,0.3078
515,2022,9,1.2023
516,2022,9,0.0984
517,2022,9,0
518,2022,9,1.2761
520,2022,9,1.0784
521,2022,9,0.2148
522,2022,9,0
523,2022,9,0
525,2022,9,0.027
526,2022,9,1.9541
527,2022,9,0.5122
528,2022,9,0.0368
529,2022,9,0.4003
530,2022,9,0
531,2022,9,0.2336
533,2022,9,0.0728
534,2022,9,0.0579
536,2022,9,0.2163
537,2022,9,0
539,2022,9,4.6527
540,2022,9,1.2433
542,2022,9,0
543,2022,9,0.4228
546,2022,9,6.2396
548,2022,9,0.0599
549,2022,9,0.357
550,2022,9,0
551,2022,9,0.9726
552,2022,9,0
553,2022,9,0
554,2022,9,0
555,2022,9,0.4812
556,2022,9,0
557,2022,9,0.0429
2,2022,10,0.2172
3,2022,10,0.1066
4,2022,10,0.3114
5,2022,10,0
17,2022,10,0.3059
18,2022,10,2.5247
20,2022,10,0.402
22,2022,10,2.8875
24,2022,10,1.1182
25,2022,10,0.6876
28,2022,10,14.7017
30,2022,10,1.6639
31,2022,10,0.4456
33,2022,10,1.9155
34,2022,10,0.5097
43,2022,10,2.8272
45,2022,10,1.4451
46,2022,10,0.0142
49,2022,10,0
50,2022,10,3.4816
52,2022,10,0.5809
66,2022,10,0.1386
69,2022,10,1.4314
73,2022,10,0.0071
74,2022,10,4.2464
76,2022,10,1.8382
77,2022,10,0.3382
79,2022,10,0
80,2022,10,2.6647
82,2022,10,3.3738
84,2022,10,1.946
85,2022,10,0
88,2022,10,0.4033
89,2022,10,0
90,2022,10,0
91,2022,10,58.9248
92,2022,10,1.0494
93,2022,10,3.7415
95,2022,10,0
96,2022,10,1.9853
99,2022,10,0
100,2022,10,0
104,2022,10,2.4141
105,2022,10,4.3947
108,2022,10,0.1544
112,2022,10,0
113,2022,10,0.1967
114,2022,10,0.1569
